binning,bin,block,block_meaning,sample,feature,family,n_rounds,n_games,n_rounds_heldout,n_games_heldout,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_preposition_lexical_wordcount,Lexical (LIWC),181,181,275,275,-0.012281875274295292,0.344370179421319,-0.03773968838741035,0.013175937838819759,0.03618281315469701,0.002444681387030797,0.012778675843316788,0.05958695046607724,0.7536216969944807,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,gini_coefficient_sum_num_chars,Participation & timing,181,181,275,275,0.010590303702180247,0.35015989968052197,-0.011626410771086254,0.03280701817544675,0.006251869259967025,0.5853244096754429,-0.01620579047654387,0.02870952899647792,0.7553449264536974,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_max_num_chars,Volume & form,181,181,275,275,-0.011616891368100247,0.3571373904430414,-0.03634306612387133,0.013109283387670837,0.02556979570950553,0.005137906726385847,0.007660124719657654,0.0434794666993534,0.7595457177028063,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_first_person_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.008308809478899776,0.3790795336562667,-0.010205386438848824,0.026823005396648378,0.011354340002256633,0.2686903668898598,-0.008765385928771005,0.03147406593328427,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_First_Person_Single_receptiveness_yeomans,Receptiveness,181,181,275,275,-0.011067838140237063,0.37969565814115736,-0.03576177234456323,0.013626096064089105,0.007630644688489534,0.5149684591439814,-0.015338652158050858,0.03059994153502993,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_max_num_chars,Volume & form,181,181,275,275,-0.011182474663156083,0.38003051041053526,-0.03614971881004937,0.013784769483737205,0.018892335117705363,0.05432517233971969,-0.0003507938776347551,0.038135464113045484,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,incongruent_modulation,Semantic dynamics,181,181,275,275,0.013746621078846088,0.3800657532420374,-0.016947893637162925,0.0444411357948551,0.01740076221387036,0.0018655904277348596,0.006437511070266055,0.02836401335747466,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,mean_user_max_textblob_polarity,Sentiment & emotion,181,181,275,275,-0.00893597665258381,0.38281549277262583,-0.02900448003621075,0.011132526731043127,0.005706254907174379,0.6229011772685495,-0.017037451960608102,0.02844996177495686,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_mimicry_bert,Semantic dynamics,181,181,275,275,0.01005369848566073,0.3929090876591017,-0.013010389450098796,0.033117786421420256,-0.011724258079567148,0.3428891281377434,-0.03595177262944319,0.012503256470308899,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,mean_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),181,181,275,275,-0.009233223155870694,0.403600175027252,-0.030900602124030865,0.012434155812289478,0.03548611941157311,0.0010914058488417104,0.014189438005722171,0.05678280081742405,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_max_verbs_lexical_wordcount,Lexical (LIWC),181,181,275,275,-0.011299652067953091,0.40655074182727224,-0.03798335743616771,0.01538405330026153,0.02147888886484975,0.0025092317814384814,0.0075494708220838255,0.03540830690761567,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_user_min_first_pronouns_proportion,Semantic dynamics,181,181,275,275,-0.008242186848803559,0.4095539183097515,-0.027830889225234967,0.011346515527627847,-0.005705775535498699,0.6589107956314,-0.031040329019866322,0.01962877794886892,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_max_social_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.007767642248659772,0.4099254228772189,-0.01070789104458442,0.026243175541903963,0.0014146955250204521,0.9126922545616405,-0.02387414392814338,0.02670353497818428,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_positive_affect_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.008745500861460573,0.4128100383392609,-0.012184576509571311,0.029675578232492457,0.017613456613403033,0.1406807208222127,-0.005818742305383068,0.04104565553218913,0.7601745827954682,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_positivity_zscore_conversation,Sentiment & emotion,181,181,275,275,0.009416124610251968,0.42522559846406427,-0.013728517661111665,0.032560766881615605,0.010452720863558189,0.35622298127291785,-0.011753291237633842,0.03265873296475022,0.7736031972057072,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,mean_user_max_info_exchange_zscore_conversation,Semantic dynamics,181,181,275,275,0.006864344490995379,0.4345146277739562,-0.010351328056774892,0.024080017038765653,-0.01007018178753628,0.4037938118221629,-0.03371136610504495,0.013571002529972388,0.7810917713555642,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_min_adverbs_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.007540039623954711,0.4659282649811407,-0.012728511804436517,0.02780859105234594,0.013520805664001498,0.2521280816374596,-0.009619598339863753,0.03666120966786675,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_forward_flow,Semantic dynamics,181,181,275,275,0.008340434585503313,0.47075482308125616,-0.014324270556581725,0.03100513972758835,0.004165169335854379,0.7602223332789902,-0.02258411135979755,0.030914450031506308,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_user_min_certainty_rocklage,Sentiment & emotion,181,181,275,275,-0.0068578954835868886,0.47656710656056467,-0.025740407206381207,0.01202461623920743,0.006013496422259071,0.5965342292109035,-0.01625026714014184,0.028277259984659985,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_min_positivity_zscore_conversation,Sentiment & emotion,181,181,275,275,0.006528382691278347,0.47836534925256957,-0.011520395423519063,0.024577160806075755,0.006493046746853196,0.5878228233364894,-0.016987183751665573,0.029973277245371965,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_user_min_info_exchange_zscore_conversation,Semantic dynamics,181,181,275,275,0.006148712948917294,0.48109061987183477,-0.010956196664332256,0.023253622562166842,-0.0020903611569699373,0.8186671994671639,-0.019961079237268458,0.015780356923328586,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_max_word_TTR,Volume & form,181,181,275,275,0.00455848054614027,0.5053260946127809,-0.008853942683798669,0.01797090377607921,-0.01597551711510176,0.11030303978776032,-0.03558398409068308,0.003632949860479559,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_num_chars,Volume & form,181,181,275,275,-0.00865072469014746,0.5067373798263337,-0.03418835550340675,0.016886906123111826,0.03520373494085666,0.0010782115706463315,0.01409877268627088,0.05630869719544243,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_exclusive_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.006902830709075916,0.5113527854893436,-0.013698091052271596,0.027503752470423425,0.04556205686345765,1.4826400572405609e-06,0.02701030635191092,0.06411380737500438,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_first_person_singular_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.007222962820860798,0.5129532039606892,-0.014415293679063013,0.02886121932078461,0.005926996783886832,0.6545230887727964,-0.0200328332154105,0.03188682678318416,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,discursive_diversity,Semantic dynamics,181,181,275,275,0.007409107079459491,0.5201385007070191,-0.015170370734975803,0.029988584893894783,0.005546806957397409,0.7124399635348908,-0.023948848157170233,0.035042462071965055,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_user_min_word_TTR,Volume & form,181,181,275,275,0.004855932799434582,0.5233034104639029,-0.010055591787040945,0.01976745738591011,-0.006221107833261728,0.31911850468047087,-0.018459893927878643,0.006017678261355187,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_user_max_word_TTR,Volume & form,181,181,275,275,0.004857299138956443,0.5233034104639114,-0.010058421182142424,0.019773019460055313,-0.008847626931010611,0.11643157561635385,-0.019893366930586007,0.002198113068564784,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_user_min_certainty_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.005930539445991377,0.5300775910996205,-0.01258176146239438,0.024442840354377136,0.022173776406964,0.08208369466501031,-0.0028214822052397177,0.04716903501916772,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_min_word_TTR,Volume & form,181,181,275,275,-0.004797076150831597,0.5407321976090897,-0.02016735910884377,0.010573206807180574,-0.00444035703616872,0.5862996254194586,-0.020432348288090853,0.011551634215753413,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_neutral_bert,Sentiment & emotion,181,181,275,275,0.004663067462433127,0.5447128153385037,-0.010425949761610445,0.019752084686476698,0.012397589563770517,0.3215916896072013,-0.012117158011902631,0.03691233713944367,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_max_textblob_subjectivity,Sentiment & emotion,181,181,275,275,0.006034481451531659,0.5484483863052221,-0.013674944292052389,0.025743907195115705,0.0005616377161977051,0.9680941095142043,-0.026958953194141273,0.028082228626536684,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_negative_bert,Sentiment & emotion,181,181,275,275,0.00934521334316608,0.5547665786975616,-0.02166607829773029,0.04035650498406245,0.01714797952874712,0.24352293950001036,-0.011670973269765052,0.04596693232725929,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.006409293221164701,0.5561065640057721,-0.0149316006304573,0.027750187072786703,0.012393858732689647,0.2709745718990939,-0.009672868587166672,0.03446058605254597,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_max_neutral_bert,Sentiment & emotion,181,181,275,275,0.004722432419300811,0.5611972121192209,-0.011206613095174844,0.020651477933776467,0.014931334217001295,0.25265438060172396,-0.01065150994562014,0.04051417837962273,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_adverbs_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.006869760897804943,0.5658568541819489,-0.016580829616124112,0.030320351411734,0.022915354471892586,0.08725238108076899,-0.003348594693982576,0.04917930363776775,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,mean_user_max_textblob_subjectivity,Sentiment & emotion,181,181,275,275,-0.006108228109281864,0.5701036717531747,-0.02718928451497927,0.014972828296415538,0.01451745106213485,0.35249136039566253,-0.016085548441448584,0.045120450565718284,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),181,181,275,275,0.005565194443760355,0.5707716099230674,-0.013675029471098023,0.02480541835861873,0.024369227057782623,0.02223276320161888,0.0034789696293864546,0.045259484486178794,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,min_user_max_positivity_zscore_conversation,Sentiment & emotion,181,181,275,275,-0.004897328070205938,0.5711103836220515,-0.021843478523611577,0.012048822383199702,0.0181617545656351,0.07214049308883645,-0.0016334749472525778,0.03795698407852278,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_tentativeness_lexical_wordcount,Lexical (LIWC),181,181,275,275,-0.005443882075699161,0.5734506132301763,-0.02439636980212142,0.013508605650723099,0.030540617000298156,0.0017051978933631021,0.01146090536251141,0.0496203286380849,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),181,181,275,275,-0.007552804283056546,0.5756490602623805,-0.033998876657565034,0.018893268091451944,0.012824148687026015,0.23078259873564066,-0.00815049737242895,0.03379879474648098,0.7974587899047656,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,stdev_user_min_forward_flow,Semantic dynamics,181,181,275,275,0.005954866962009553,0.5989139916304177,-0.016235528996808336,0.02814526292082744,0.0031611599182803526,0.8252146499088495,-0.024893876790394915,0.031216196626955618,0.8204468067007854,False
round_bin,round 1,window,the whole gap between the two: post + pre,channel,max_positive_words_lexical_wordcount,Lexical (LIWC),181,181,275,275,-0.006032388561782914,0.604540916162555,-0.028862443704933037,0.016797666581367207,0.017755583240981844,0.1290226417270512,-0.0051700118102835715,0.04068117829224726,0.8204468067007854,False
